n,seed,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
500,18,1,1277,500,lbd_fixed_15,1.0212969473953455,-0.047962848069571004,-1251,-1276,-0.19755380089797173
500,18,1,1555,500,lbd_fixed_5,2.9067460317460325,-8.798214285714275,-1529,-1554,-0.24059451927542974
500,18,1,1653,500,lbd_fixed_10,1.551459058657201,-1.574243584073306,-1627,-1652,-0.2557671466171233
500,18,1,1673,500,lbd_fixed_20,0.7601932051977596,-0.022626057511891257,-1647,-1672,-0.25886360117665264
500,18,1,2213,500,lbd_fixed_40,0.3859909565212318,0.12412594638672333,-2187,-2212,-0.3424678742839448
500,18,1,2460,500,lbd_fixed_1,25.0,-1204.5,-2434,-2459,-0.38070908809411536
500,18,1,3227,500,lbd_fixed_60,0.25401993794021044,0.08484395709469336,-3201,-3226,-0.4994581204520824
500,19,1,1387,500,lbd_fixed_15,1.0118785834078186,-0.1274770856330077,-1361,-1386,-0.21458430097538314
500,19,1,1825,500,lbd_fixed_40,0.3828331492872101,0.16691113347883663,-1799,-1824,-0.2823966558290757
500,19,1,2062,500,lbd_fixed_10,1.5360115976215047,-2.3574724767836215,-2036,-2061,-0.3190896423594982
500,19,1,2084,500,lbd_fixed_20,0.7503153079777176,-0.20888691150194935,-2058,-2083,-0.32249574237498063
500,19,1,2269,500,lbd_fixed_5,2.882539682539683,-14.304960317460315,-2243,-2268,-0.35113794705062745
500,19,1,2737,500,lbd_fixed_60,0.25484952495486257,0.1112825786547054,-2711,-2736,-0.42359498374361354
500,19,1,3556,500,lbd_fixed_1,25.0,-1752.5,-3530,-3555,-0.550394797956329
500,20,1,1440,500,lbd_fixed_15,1.0228924483461688,-0.199362234467182,-1414,-1439,-0.22278990555813588
500,20,1,1620,500,lbd_fixed_20,0.7667260250743532,0.02163568996866743,-1594,-1619,-0.25065799659390003
500,20,1,1824,500,lbd_fixed_10,1.512015332448769,-1.973587744814524,-1798,-1823,-0.2822418331010991
500,20,1,2013,500,lbd_fixed_5,3.0452380952380955,-13.14980158730158,-1987,-2012,-0.3115033286886516
500,20,1,2122,500,lbd_fixed_40,0.38102882962710255,0.1389381988165999,-2096,-2121,-0.3283790060380864
500,20,1,3044,500,lbd_fixed_60,0.25353923089547775,0.0952649925151757,-3018,-3043,-0.47112556123238886
500,20,1,4548,500,lbd_fixed_1,25.0,-2248.5,-4522,-4547,-0.7039789441090282
500,2,1,1486,500,lbd_fixed_10,1.4800414025259228,-1.348950761141163,-1460,-1485,-0.22991175104505326
500,2,1,1767,500,lbd_fixed_20,0.7483720337491685,-0.050842288861861235,-1741,-1766,-0.27341693760644054
500,2,1,1888,500,lbd_fixed_15,1.0623147866626124,-0.6090384586188656,-1862,-1887,-0.29215048769159296
500,2,1,2654,500,lbd_fixed_5,3.0210317460317464,-17.63650793650795,-2628,-2653,-0.41074469732156743
500,2,1,2738,500,lbd_fixed_60,0.2550344695737461,0.11143791637067832,-2712,-2737,-0.42374980647159
500,2,1,2820,500,lbd_fixed_1,25.0,-1384.5,-2794,-2819,-0.43644527016563944
500,2,1,3210,500,lbd_fixed_40,0.3873647538079232,0.012153917990725883,-3184,-3209,-0.49682613407648235
500,3,1,1466,500,lbd_fixed_10,1.548861879434635,-1.1295512064474913,-1440,-1465,-0.22681529648552398
500,3,1,1573,500,lbd_fixed_15,1.045388186269193,-0.3105880006947236,-1547,-1572,-0.24338132837900592
500,3,1,1666,500,lbd_fixed_20,0.7598060991005766,-0.024227579605900343,-1640,-1665,-0.2577798420808175
500,3,1,2157,500,lbd_fixed_40,0.38128874030446347,0.12827024130615383,-2131,-2156,-0.3337978015172626
500,3,1,2264,500,lbd_fixed_5,2.9500000000000006,-14.54841269841269,-2238,-2263,-0.350363833410745
500,3,1,2637,500,lbd_fixed_1,25.0,-1293.0,-2611,-2636,-0.40811271094594803
500,3,1,3257,500,lbd_fixed_60,0.26073408555843725,0.08278837281642903,-3231,-3256,-0.5041028022913764
500,4,1,1231,500,lbd_fixed_20,0.7483090166476117,0.18935519025835873,-1205,-1230,-0.19043195541105432
500,4,1,1270,500,lbd_fixed_10,1.5042244090618704,-0.8641476772281727,-1244,-1269,-0.19647004180213656
500,4,1,2196,500,lbd_fixed_5,3.0293650793650797,-13.47341269841269,-2170,-2195,-0.33983588790834524
500,4,1,2356,500,lbd_fixed_15,1.0110235849441247,-0.9671982910330187,-2330,-2355,-0.3646075243845797
500,4,1,2804,500,lbd_fixed_40,0.37469455390688833,0.04366717787693783,-2778,-2803,-0.4339681065180367
500,4,1,2957,500,lbd_fixed_60,0.2533276162668635,0.10082101413536189,-2931,-2956,-0.45765598389843626
500,4,1,3167,500,lbd_fixed_1,25.0,-1558.0,-3141,-3166,-0.4901687567734696
500,5,1,1343,500,lbd_fixed_15,1.0321812034930475,-0.11206094359215166,-1317,-1342,-0.2077721009444186
500,5,1,1460,500,lbd_fixed_10,1.4621966870418883,-1.1735502822770623,-1434,-1459,-0.22588636011766522
500,5,1,1619,500,lbd_fixed_20,0.7810254267477978,0.0030286161434740742,-1593,-1618,-0.25050317386592347
500,5,1,2273,500,lbd_fixed_40,0.3919279658791425,0.12153448423439131,-2247,-2272,-0.3517572379625329
500,5,1,2823,500,lbd_fixed_1,25.0,-1386.0,-2797,-2822,-0.4369097383495688
500,5,1,3140,500,lbd_fixed_5,2.957936507936508,-21.213293650793716,-3114,-3139,-0.4859885431181306
500,5,1,3588,500,lbd_fixed_60,0.25439167906242305,0.07310240157729596,-3562,-3587,-0.5553491252515868
500,6,1,1490,500,lbd_fixed_5,2.9242063492063495,-8.282539682539674,-1464,-1489,-0.23053104195695934
500,6,1,1518,500,lbd_fixed_15,1.0419673241412368,-0.23468178914205898,-1492,-1517,-0.23486607834030035
500,6,1,1830,500,lbd_fixed_20,0.7579697098638637,-0.10469495265822537,-1804,-1829,-0.283170769468958
500,6,1,1946,500,lbd_fixed_10,1.5039148115386505,-2.3303782496313445,-1920,-1945,-0.30113020591422834
500,6,1,2911,500,lbd_fixed_40,0.38194399645508637,0.03222959611319327,-2885,-2910,-0.4505341384115187
500,6,1,2974,500,lbd_fixed_60,0.2506744651439236,0.09911192564757261,-2948,-2973,-0.4602879702740362
500,6,1,4542,500,lbd_fixed_1,25.0,-2245.5,-4516,-4541,-0.7030500077411691
500,7,1,1360,500,lbd_fixed_20,0.7896367696132957,0.13599124352648,-1334,-1359,-0.2104040873200186
500,7,1,1577,500,lbd_fixed_10,1.499050699902093,-1.3385195879971423,-1551,-1576,-0.2440006192909118
500,7,1,1950,500,lbd_fixed_15,1.0191343098014762,-0.593890529760095,-1924,-1949,-0.30174949682613417
500,7,1,2593,500,lbd_fixed_1,25.0,-1271.0,-2567,-2592,-0.401300510914984
500,7,1,2643,500,lbd_fixed_5,2.941269841269842,-17.658730158730172,-2617,-2642,-0.4090416473138262
500,7,1,2679,500,lbd_fixed_40,0.37304443582630864,0.07363860879427576,-2653,-2678,-0.41461526552097844
500,7,1,2853,500,lbd_fixed_60,0.255434692960807,0.1076337047196366,-2827,-2852,-0.4415544201888837
500,8,1,1128,500,lbd_fixed_15,1.0234103849396203,0.07809835647166982,-1102,-1127,-0.17448521442947826
500,8,1,1252,500,lbd_fixed_20,0.7571261773523832,0.17755681693568912,-1226,-1251,-0.19368323269856016
500,8,1,1604,500,lbd_fixed_10,1.457066072042852,-1.5873431801256883,-1578,-1603,-0.2481808329462764
500,8,1,2525,500,lbd_fixed_40,0.37403940145574877,0.08745107647224579,-2499,-2524,-0.3907725654126025
500,8,1,2807,500,lbd_fixed_1,25.0,-1378.0,-2781,-2806,-0.4344325747019455
500,8,1,3359,500,lbd_fixed_60,0.25110775159836835,0.07863926451410752,-3333,-3358,-0.519894720544976
500,8,1,3469,500,lbd_fixed_5,2.7678571428571432,-24.35654761904772,-3443,-3468,-0.5369252206223877
500,9,1,1401,500,lbd_fixed_10,1.503016118728193,-1.1865981627591529,-1375,-1400,-0.21675181916705366
500,9,1,1611,500,lbd_fixed_15,1.026416280981498,-0.3806610626442157,-1585,-1610,-0.24926459204211163
500,9,1,1746,500,lbd_fixed_5,2.891666666666667,-10.93174603174602,-1720,-1745,-0.27016566031893496
500,9,1,1821,500,lbd_fixed_20,0.7490647971054045,-0.08758298577711139,-1795,-1820,-0.2817773649171698
500,9,1,1958,500,lbd_fixed_1,25.0,-953.5,-1932,-1957,-0.30298807864993454
500,9,1,2811,500,lbd_fixed_60,0.259116650284023,0.10923498699826074,-2785,-2810,-0.4350518656138721
500,9,1,3320,500,lbd_fixed_40,0.3855181577228454,-0.007630658892053485,-3294,-3319,-0.5138566341538938
