n,seed,init_obj,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
500,17,258,1,3365,500,lbd_fixed_5,30.242460317460313,3.6928571428571555,-3122,-3364,-0.5208236569128354
500,17,258,1,3702,500,lbd_fixed_10,14.641326922131858,7.639197365242252,-3459,-3701,-0.5729989162409042
500,17,258,1,4522,500,lbd_fixed_1,242.0,-2018.5,-4279,-4521,-0.6999535531816389
500,17,258,1,4832,500,lbd_fixed_15,9.785662107735401,5.7274991238975765,-4589,-4831,-0.7479485988543118
500,17,258,1,5326,500,lbd_fixed_20,7.368920970812277,4.857508951760308,-5083,-5325,-0.8244310264746862
500,17,258,1,9124,500,lbd_fixed_40,3.682096767952237,2.6194644928490334,-8881,-9123,-1.4124477473293078
500,18,225,1,10457,500,lbd_fixed_40,4.2895186543890595,3.0293048810805137,-10181,-10456,-1.6188264437219393
500,18,225,1,13182,500,lbd_fixed_60,2.802372236867717,2.1199570953257667,-12906,-13181,-2.04071837745781
500,18,225,1,3664,500,lbd_fixed_1,275.0,-1556.5,-3388,-3663,-0.5671156525777922
500,18,225,1,3766,500,lbd_fixed_5,34.14960317460319,5.032341269841252,-3490,-3765,-0.5829075708313983
500,18,225,1,4054,500,lbd_fixed_10,16.777598644045998,9.094256049248306,-3778,-4053,-0.6274965164886206
500,18,225,1,5066,500,lbd_fixed_15,11.142334832417266,6.918305014575619,-4790,-5065,-0.7841771172008055
500,18,225,1,5836,500,lbd_fixed_20,8.426554967226872,5.661271345273663,-5560,-5835,-0.9033906177426846
500,19,235,1,12058,500,lbd_fixed_60,2.682123037317364,2.053323618054856,-11792,-12057,-1.866697631212262
500,19,235,1,3904,500,lbd_fixed_10,16.274250955442888,8.848789798093204,-3638,-3903,-0.6042731072921498
500,19,235,1,4205,500,lbd_fixed_1,265.0,-1837.0,-3939,-4204,-0.6508747484130848
500,19,235,1,4753,500,lbd_fixed_5,33.01904761904762,-4.240079365079363,-4487,-4752,-0.735717603344171
500,19,235,1,5527,500,lbd_fixed_20,8.123062577418503,5.492959261321624,-5261,-5526,-0.8555503947979565
500,19,235,1,5739,500,lbd_fixed_15,10.726587847537093,5.905914565815333,-5473,-5738,-0.8883728131289669
500,19,235,1,9131,500,lbd_fixed_40,4.069643186962352,2.9926733037706037,-8865,-9130,-1.4135315064251432
500,20,257,1,12195,500,lbd_fixed_60,2.4941035501439437,1.8518598716850128,-11951,-12194,-1.887908344945039
500,20,257,1,4360,500,lbd_fixed_5,29.517460317460312,-5.142658730158719,-4116,-4359,-0.6748722712494195
500,20,257,1,4462,500,lbd_fixed_10,14.913354464592835,6.453470003508697,-4218,-4461,-0.690664189503019
500,20,257,1,4468,500,lbd_fixed_1,243.0,-1990.5,-4224,-4467,-0.6915931258709073
500,20,257,1,5015,500,lbd_fixed_15,9.834572032720452,5.6462891188960445,-4771,-5014,-0.7762811580740054
500,20,257,1,6122,500,lbd_fixed_20,7.413037594631191,4.508307212594789,-5878,-6121,-0.947669917943954
500,20,257,1,8147,500,lbd_fixed_40,3.6935307539365874,2.7464221308883983,-7903,-8146,-1.2611859420962996
500,2,244,1,13919,500,lbd_fixed_60,2.6249512125982988,1.8985823907542194,-13662,-13918,-2.154822727976467
500,2,244,1,3644,500,lbd_fixed_5,30.41230158730158,1.9230158730158857,-3387,-3643,-0.564019198018269
500,2,244,1,4577,500,lbd_fixed_10,15.445462565470288,6.7443642700608635,-4320,-4576,-0.7084688032203128
500,2,244,1,5077,500,lbd_fixed_15,10.664939134107039,6.317361362477348,-4820,-5076,-0.7858801672085461
500,2,244,1,5430,500,lbd_fixed_20,7.800096442032712,5.273473108662077,-5173,-5429,-0.8405325901842391
500,2,244,1,6425,500,lbd_fixed_1,256.0,-2956.0,-6168,-6424,-0.9945812045209399
500,2,244,1,9772,500,lbd_fixed_40,3.904331461297069,2.764317553007336,-9515,-9771,-1.5127728750580587
500,3,251,1,12093,500,lbd_fixed_60,2.5765275360465663,1.9290896102215618,-11843,-12092,-1.8721164266914385
500,3,251,1,3490,500,lbd_fixed_1,249.0,-1495.5,-3240,-3489,-0.5401764979098792
500,3,251,1,3856,500,lbd_fixed_5,30.816666666666674,0.8442460317460463,-3606,-3855,-0.596841616349281
500,3,251,1,4361,500,lbd_fixed_10,15.178093775849172,6.8259056260217115,-4111,-4360,-0.6750270939773959
500,3,251,1,4847,500,lbd_fixed_15,10.284822071834999,6.245697220071276,-4597,-4846,-0.7502709397739592
500,3,251,1,6321,500,lbd_fixed_20,7.53854782859862,4.5683605185759575,-6071,-6320,-0.9784796408112711
500,3,251,1,9628,500,lbd_fixed_40,3.858236744621011,2.7163230983921385,-9378,-9627,-1.4904784022294473
500,4,240,1,10001,500,lbd_fixed_40,3.9874133274145818,2.8121321603788223,-9740,-10000,-1.548227279764669
500,4,240,1,12315,500,lbd_fixed_60,2.6812162664776746,2.035113017745552,-12054,-12314,-1.9064870723022145
500,4,240,1,3973,500,lbd_fixed_10,16.101252797769806,8.540321084574186,-3712,-3972,-0.6149558755225264
500,4,240,1,4151,500,lbd_fixed_5,31.75714285714285,-0.5813492063491966,-3890,-4150,-0.6425143211023376
500,4,240,1,4869,500,lbd_fixed_15,10.670303737268526,6.604461491358237,-4608,-4868,-0.7536770397894408
500,4,240,1,5685,500,lbd_fixed_20,7.873234315393981,5.250877355902444,-5424,-5684,-0.8800123858182379
500,4,240,1,5697,500,lbd_fixed_1,260.0,-2588.0,-5436,-5696,-0.8818702585540397
500,5,267,1,12976,500,lbd_fixed_60,2.401820024214501,1.718509037555715,-12742,-12975,-2.008824895494658
500,5,267,1,3931,500,lbd_fixed_10,13.973557501150363,6.709617583998384,-3697,-3930,-0.6084533209475146
500,5,267,1,4880,500,lbd_fixed_15,9.55762206487527,5.416599324365836,-4646,-4879,-0.7553800897971819
500,5,267,1,5218,500,lbd_fixed_1,233.0,-2375.5,-4984,-5217,-0.8077101718532907
500,5,267,1,5643,500,lbd_fixed_20,7.182555259431416,4.509409787538242,-5409,-5642,-0.8735098312432265
500,5,267,1,6071,500,lbd_fixed_5,28.47499999999998,-19.04583333333337,-5837,-6070,-0.9397739588171522
500,5,267,1,9159,500,lbd_fixed_40,3.5664411761165256,2.493255418324182,-8925,-9158,-1.4178665428084842
500,6,251,1,12315,500,lbd_fixed_60,2.5225396862532548,1.886715005862881,-12065,-12314,-1.9064870723022138
500,6,251,1,3893,500,lbd_fixed_5,30.45515873015872,0.6956349206349172,-3643,-3892,-0.6025700572844099
500,6,251,1,4247,500,lbd_fixed_10,15.293663221023882,7.150380787513137,-3997,-4246,-0.6573773029880785
500,6,251,1,4423,500,lbd_fixed_15,10.107729893925727,6.452210615121121,-4173,-4422,-0.6846261031119362
500,6,251,1,6054,500,lbd_fixed_20,7.552115131512445,4.705635608724301,-5804,-6053,-0.9371419724415541
500,6,251,1,6074,500,lbd_fixed_1,249.0,-2787.5,-5824,-6073,-0.9402384270011844
500,6,251,1,9257,500,lbd_fixed_40,3.802276668707233,2.708921543979934,-9007,-9256,-1.4330391701501786
500,7,236,1,12956,500,lbd_fixed_60,2.6901166031906283,2.016333631649372,-12691,-12955,-2.0057284409351293
500,7,236,1,3979,500,lbd_fixed_1,264.0,-1725.0,-3714,-3978,-0.6158848118903932
500,7,236,1,4211,500,lbd_fixed_5,32.97142857142856,-0.10238095238095099,-3946,-4210,-0.6518036847809261
500,7,236,1,4220,500,lbd_fixed_10,16.246919145525936,8.252519225700333,-3955,-4219,-0.6531970893327139
500,7,236,1,4717,500,lbd_fixed_15,11.07368466960353,6.962557055835076,-4452,-4716,-0.7301439851370184
500,7,236,1,6313,500,lbd_fixed_20,8.057406469286553,5.1198672015724425,-6048,-6312,-0.9772410589874593
500,7,236,1,9176,500,lbd_fixed_40,4.059842559245487,2.988399583142359,-8911,-9175,-1.420498529184085
500,8,245,1,12451,500,lbd_fixed_60,2.5885811552323843,1.9495133333137311,-12195,-12450,-1.9275429633070131
500,8,245,1,3953,500,lbd_fixed_5,31.170634920634907,0.12142857142857312,-3697,-3952,-0.6118594209629973
500,8,245,1,4058,500,lbd_fixed_1,255.0,-1773.5,-3802,-4057,-0.6281158074005376
500,8,245,1,4495,500,lbd_fixed_10,15.614752842616602,7.132002818303121,-4239,-4494,-0.6957733395262418
500,8,245,1,4676,500,lbd_fixed_15,10.34693189021187,6.484704351256163,-4420,-4675,-0.7237962532899829
500,8,245,1,5853,500,lbd_fixed_20,7.793254608098845,5.037601827763107,-5597,-5852,-0.9060226041182838
500,8,245,1,9647,500,lbd_fixed_40,3.8947908535208615,2.7710309010441723,-9391,-9646,-1.4934200340610018
500,9,223,1,13393,500,lbd_fixed_60,2.854809505859295,2.1526033521129486,-13115,-13392,-2.073385973060846
500,9,223,1,3828,500,lbd_fixed_1,277.0,-1636.5,-3550,-3827,-0.59250657996594
500,9,223,1,4091,500,lbd_fixed_10,17.05597926755046,9.114979428466258,-3813,-4090,-0.6332249574237496
500,9,223,1,4232,500,lbd_fixed_5,33.855952380952395,1.2434523809523785,-3954,-4231,-0.655054962068432
500,9,223,1,4634,500,lbd_fixed_15,11.567648412956919,7.630942300628333,-4356,-4633,-0.7172936987149715
500,9,223,1,5327,500,lbd_fixed_20,8.357891629316082,5.910435340670669,-5049,-5326,-0.8245858492026633
500,9,223,1,9083,500,lbd_fixed_40,4.285019961989261,3.202378746921533,-8805,-9082,-1.4061000154822725
