n,seed,init_obj,optimal,n_evals,f,alg,imp_div_evals,imp_div_evals_new,imp_minus_evals,minus_evals,minus_evals_normalised
500,17,258,1,13261,500,lbd_fixed_60,2.495419224559716,1.7963652863573523,-13018,-13260,-2.0529493729679524
500,17,258,1,3365,500,lbd_fixed_5,30.242460317460313,3.6928571428571555,-3122,-3364,-0.5208236569128354
500,17,258,1,3702,500,lbd_fixed_10,14.641326922131858,7.639197365242252,-3459,-3701,-0.5729989162409042
500,17,258,1,4522,500,lbd_fixed_1,242.0,-2018.5,-4279,-4521,-0.6999535531816389
500,17,258,1,4832,500,lbd_fixed_15,9.785662107735401,5.7274991238975765,-4589,-4831,-0.7479485988543118
500,17,258,1,5326,500,lbd_fixed_20,7.368920970812277,4.857508951760308,-5083,-5325,-0.8244310264746862
500,17,258,1,9124,500,lbd_fixed_40,3.682096767952237,2.6194644928490334,-8881,-9123,-1.4124477473293078
500,18,250,1,12336,500,lbd_fixed_60,2.501392375744067,1.8668337283121477,-12085,-12335,-1.9097383495897202
500,18,250,1,3664,500,lbd_fixed_1,250.0,-1581.5,-3413,-3663,-0.5671156525777922
500,18,250,1,3977,500,lbd_fixed_5,30.692063492063482,-0.16666666666665508,-3726,-3976,-0.6155751664344323
500,18,250,1,4161,500,lbd_fixed_15,10.234085725056676,6.6862061014947,-3910,-4160,-0.6440625483821019
500,18,250,1,4360,500,lbd_fixed_10,15.138884305409055,6.924865567009516,-4109,-4359,-0.6748722712494195
500,18,250,1,5465,500,lbd_fixed_20,7.62517858717996,5.055430129203057,-5214,-5464,-0.8459513856634149
500,18,250,1,8607,500,lbd_fixed_40,3.909564440067835,2.8627716958611686,-8356,-8606,-1.3324043969654749
500,19,250,1,12094,500,lbd_fixed_60,2.5386184309184237,1.90137740747033,-11843,-12093,-1.8722712494194145
500,19,250,1,4125,500,lbd_fixed_10,15.416784844842097,7.602181751427093,-3874,-4124,-0.6384889301749496
500,19,250,1,4205,500,lbd_fixed_1,250.0,-1852.0,-3954,-4204,-0.6508747484130848
500,19,250,1,4660,500,lbd_fixed_15,10.209718994966744,6.253551426158147,-4409,-4659,-0.7213190896423595
500,19,250,1,4747,500,lbd_fixed_5,31.0531746031746,-6.33015873015873,-4496,-4746,-0.7347886669763121
500,19,250,1,6029,500,lbd_fixed_20,7.638872479635088,4.781306344561985,-5778,-6028,-0.9332714042421423
500,19,250,1,9273,500,lbd_fixed_40,3.8105166537248567,2.718655880780028,-9022,-9272,-1.4355163337978023
500,20,257,1,12195,500,lbd_fixed_60,2.4941035501439437,1.8518598716850128,-11951,-12194,-1.887908344945039
500,20,257,1,4360,500,lbd_fixed_5,29.517460317460312,-5.142658730158719,-4116,-4359,-0.6748722712494195
500,20,257,1,4462,500,lbd_fixed_10,14.913354464592835,6.453470003508697,-4218,-4461,-0.690664189503019
500,20,257,1,4468,500,lbd_fixed_1,243.0,-1990.5,-4224,-4467,-0.6915931258709073
500,20,257,1,5015,500,lbd_fixed_15,9.834572032720452,5.6462891188960445,-4771,-5014,-0.7762811580740054
500,20,257,1,6122,500,lbd_fixed_20,7.413037594631191,4.508307212594789,-5878,-6121,-0.947669917943954
500,20,257,1,8147,500,lbd_fixed_40,3.6935307539365874,2.7464221308883983,-7903,-8146,-1.2611859420962996
500,2,250,1,11438,500,lbd_fixed_60,2.5545065633470507,1.9545194008424474,-11187,-11437,-1.770707539866852
500,2,250,1,3384,500,lbd_fixed_10,15.080040693740361,8.654862258054987,-3133,-3383,-0.5237652887443871
500,2,250,1,4743,500,lbd_fixed_15,10.369548564849188,6.366880604315498,-4492,-4742,-0.7341693760644057
500,2,250,1,4907,500,lbd_fixed_5,29.919841269841267,-8.051785714285705,-4656,-4906,-0.7595603034525458
500,2,250,1,5266,500,lbd_fixed_20,7.517589095755338,5.069143529910503,-5015,-5265,-0.8151416627960978
500,2,250,1,6425,500,lbd_fixed_1,250.0,-2962.0,-6174,-6424,-0.9945812045209399
500,2,250,1,8805,500,lbd_fixed_40,3.821309405160727,2.797702300981976,-8554,-8804,-1.3630592971048148
500,3,251,1,12093,500,lbd_fixed_60,2.5765275360465663,1.9290896102215618,-11843,-12092,-1.8721164266914385
500,3,251,1,3490,500,lbd_fixed_1,249.0,-1495.5,-3240,-3489,-0.5401764979098792
500,3,251,1,3856,500,lbd_fixed_5,30.816666666666674,0.8442460317460463,-3606,-3855,-0.596841616349281
500,3,251,1,4361,500,lbd_fixed_10,15.178093775849172,6.8259056260217115,-4111,-4360,-0.6750270939773959
500,3,251,1,4847,500,lbd_fixed_15,10.284822071834999,6.245697220071276,-4597,-4846,-0.7502709397739592
500,3,251,1,6321,500,lbd_fixed_20,7.53854782859862,4.5683605185759575,-6071,-6320,-0.9784796408112711
500,3,251,1,9628,500,lbd_fixed_40,3.858236744621011,2.7163230983921385,-9378,-9627,-1.4904784022294473
500,4,250,1,12757,500,lbd_fixed_60,2.5580028261740084,1.8940907724861873,-12506,-12756,-1.9749187180678125
500,4,250,1,4156,500,lbd_fixed_10,15.227888533035573,7.537534882987666,-3905,-4155,-0.6432884347422201
500,4,250,1,4776,500,lbd_fixed_5,29.933333333333323,-6.459325396825385,-4525,-4775,-0.7392785260876295
500,4,250,1,4842,500,lbd_fixed_15,10.265859981118783,6.262739488286707,-4591,-4841,-0.7494968261340759
500,4,250,1,5697,500,lbd_fixed_1,250.0,-2598.0,-5446,-5696,-0.8818702585540397
500,4,250,1,5767,500,lbd_fixed_20,7.664321427980774,4.957838383617838,-5516,-5766,-0.8927078495123089
500,4,250,1,9264,500,lbd_fixed_40,3.8741147130346825,2.781513110090447,-9013,-9263,-1.4341229292460136
500,5,267,1,12976,500,lbd_fixed_60,2.401820024214501,1.718509037555715,-12742,-12975,-2.008824895494658
500,5,267,1,3931,500,lbd_fixed_10,13.973557501150363,6.709617583998384,-3697,-3930,-0.6084533209475146
500,5,267,1,4880,500,lbd_fixed_15,9.55762206487527,5.416599324365836,-4646,-4879,-0.7553800897971819
500,5,267,1,5218,500,lbd_fixed_1,233.0,-2375.5,-4984,-5217,-0.8077101718532907
500,5,267,1,5643,500,lbd_fixed_20,7.182555259431416,4.509409787538242,-5409,-5642,-0.8735098312432265
500,5,267,1,6071,500,lbd_fixed_5,28.47499999999998,-19.04583333333337,-5837,-6070,-0.9397739588171522
500,5,267,1,9159,500,lbd_fixed_40,3.5664411761165256,2.493255418324182,-8925,-9158,-1.4178665428084842
500,6,251,1,12315,500,lbd_fixed_60,2.5225396862532548,1.886715005862881,-12065,-12314,-1.9064870723022138
500,6,251,1,3893,500,lbd_fixed_5,30.45515873015872,0.6956349206349172,-3643,-3892,-0.6025700572844099
500,6,251,1,4247,500,lbd_fixed_10,15.293663221023882,7.150380787513137,-3997,-4246,-0.6573773029880785
500,6,251,1,4423,500,lbd_fixed_15,10.107729893925727,6.452210615121121,-4173,-4422,-0.6846261031119362
500,6,251,1,6054,500,lbd_fixed_20,7.552115131512445,4.705635608724301,-5804,-6053,-0.9371419724415541
500,6,251,1,6074,500,lbd_fixed_1,249.0,-2787.5,-5824,-6073,-0.9402384270011844
500,6,251,1,9257,500,lbd_fixed_40,3.802276668707233,2.708921543979934,-9007,-9256,-1.4330391701501786
500,7,250,1,11719,500,lbd_fixed_60,2.5578187112329167,1.9418925794070272,-11468,-11718,-1.8142127264282402
500,7,250,1,3907,500,lbd_fixed_5,30.873412698412686,0.2561507936508076,-3656,-3906,-0.60473757547608
500,7,250,1,3972,500,lbd_fixed_10,15.105386344821312,7.815808988912702,-3721,-3971,-0.6148010527945499
500,7,250,1,3979,500,lbd_fixed_1,250.0,-1739.0,-3728,-3978,-0.6158848118903932
500,7,250,1,4849,500,lbd_fixed_15,10.439015850006513,6.271238982617097,-4598,-4848,-0.750580585229912
500,7,250,1,5575,500,lbd_fixed_20,7.665673937621141,5.024847569476831,-5324,-5574,-0.8629818857408269
500,7,250,1,9492,500,lbd_fixed_40,3.8271381139175173,2.715936376121331,-9241,-9491,-1.4694225112246484
500,8,250,1,12710,500,lbd_fixed_60,2.5276585807138447,1.8716474956784592,-12459,-12709,-1.9676420498529184
500,8,250,1,3697,500,lbd_fixed_5,30.868650793650787,2.006944444444441,-3446,-3696,-0.5722248026010217
500,8,250,1,4058,500,lbd_fixed_1,250.0,-1778.5,-3807,-4057,-0.6281158074005376
500,8,250,1,4361,500,lbd_fixed_10,15.162482679858824,7.053736917107667,-4110,-4360,-0.675027093977395
500,8,250,1,5081,500,lbd_fixed_15,10.245899002574399,6.030168872093524,-4830,-5080,-0.7864994581204519
500,8,250,1,5395,500,lbd_fixed_20,7.622953183948535,5.112108988928823,-5144,-5394,-0.8351137947050622
500,8,250,1,9128,500,lbd_fixed_40,3.836311632319919,2.759337841233768,-8877,-9127,-1.413067038241214
500,9,250,1,13239,500,lbd_fixed_60,2.562326108627361,1.872558626050777,-12988,-13238,-2.04954327295247
500,9,250,1,3822,500,lbd_fixed_10,15.297706769494678,7.965368573205261,-3571,-3821,-0.59157764359808
500,9,250,1,3828,500,lbd_fixed_1,250.0,-1663.5,-3577,-3827,-0.59250657996594
500,9,250,1,4333,500,lbd_fixed_5,30.77103174603173,-3.2857142857142865,-4082,-4332,-0.6706920575940557
500,9,250,1,4651,500,lbd_fixed_15,10.458155529654743,6.4155013364701095,-4400,-4650,-0.7199256850905709
500,9,250,1,4878,500,lbd_fixed_20,7.578823233822437,5.349571652446423,-4627,-4877,-0.7550704443412292
500,9,250,1,9700,500,lbd_fixed_40,3.8492558874400506,2.7007716815147327,-9449,-9699,-1.5016256386437536
